0
0 0.25 1.0376e-33 8.69115e-34 2.26707e-34 6.69449e-35 3.42957e-34 1.61486e-34 2.09124e-34 1.09495e-33 2.09589e-34 3.21015e-34 4.30831e-35 1.8629e-33 1.8508e-34 1.85061e-33 5.33297e-34 6.50711e-35 1.13909e-34 1.42134e-35 1.85208e-35 7.65255e-34 8.71732e-34 1.85576e-33 7.37368e-35 5.69133e-34 9.45424e-35 1.18462e-34 2.47817e-34 2.09743e-34 1.7073e-34 5.72603e-35 9.28072e-35
1.42949e-34 1.18077e-34 7.79181e-36 4.43954e-36 1.23307e-35 3.47172e-35 2.56426e-36 2.57011e-35 1.71784e-35 1.87426e-37 2.22722e-36 8.28599e-35 3.11429e-34 8.73242e-35 7.84218e-36 1.79543e-35 8.55049e-36 3.41099e-35 2.0962e-35 9.14698e-36 1.35353e-35 1.14131e-35 2.28435e-36 3.31174e-36 1.40892e-35 1.26437e-35 2.30041e-36 4.37853e-35 2.05037e-35 3.39305e-35 7.85543e-36 4.05791e-35 2.58693e-35
3.21841e-35 5.16509e-34 2.41483e-36 2.34398e-36 5.50919e-36 1.48619e-35 1.17875e-35 6.59976e-35 1.22437e-35 2.25116e-35 4.42267e-35 7.3827e-36 9.94302e-35 4.99455e-33 7.10634e-35 4.16653e-35 1.51912e-35 1.18133e-34 2.51753e-36 1.11167e-35 1.57363e-35 4.47812e-36 3.47311e-35 9.8497e-36 1.66697e-37 2.20968e-35 2.82955e-36 2.44954e-37 3.07459e-35 6.54208e-35 7.37761e-35 2.80038e-37 3.09752e-36
3.86331e-34 6.44817e-36 1.3169e-35 3.80083e-37 2.56308e-36 1.68053e-36 6.79138e-36 5.80141e-35 2.84002e-36 8.12399e-36 6.27337e-36 5.30821e-36 2.18008e-35 9.51064e-35 8.58443e-35 6.54347e-35 2.30666e-36 5.77283e-35 1.55983e-36 7.98767e-36 3.35607e-36 7.36647e-36 4.47962e-36 3.40335e-36 1.68702e-36 9.11109e-37 2.50577e-36 6.77971e-36 5.24408e-36 3.66065e-35 7.71874e-36 3.56791e-35 1.49527e-36
2.28774e-34 3.72019e-35 7.10334e-37 2.81662e-36 1.4404e-35 9.59123e-36 9.33034e-37 6.42392e-36 8.58718e-37 1.41412e-35 1.28003e-35 1.61157e-35 2.0616e-35 1.63113e-35 9.23958e-36 6.804e-34 1.21618e-35 4.70133e-35 3.57617e-36 1.5629e-35 5.16135e-36 1.42949e-36 5.59412e-36 1.34687e-35 3.47324e-37 1.67528e-35 5.0532e-36 1.14765e-36 8.3121e-36 1.24759e-36 1.24343e-35 5.57528e-36 1.52551e-35
4.35486e-34 2.90389e-34 2.42037e-37 2.32966e-36 4.19741e-36 1.26871e-35 2.02061e-36 1.25226e-35 1.05092e-35 8.31587e-36 1.03669e-35 5.85117e-37 2.06755e-38 2.07521e-35 1.12842e-35 4.42535e-36 5.25868e-35 1.48214e-35 3.95616e-36 5.12552e-36 6.02897e-36 1.64071e-36 8.33282e-36 4.94839e-36 1.15295e-36 2.53762e-35 2.60539e-36 4.06651e-36 9.6998e-36 1.28399e-36 2.03612e-36 2.53557e-35 2.38952e-36
3.02787e-34 4.24063e-34 6.99826e-36 4.47599e-36 1.84103e-35 3.43562e-35 5.68925e-36 7.68672e-36 4.5474e-36 5.77593e-37 1.39438e-36 9.32212e-37 1.28892e-35 1.76981e-35 5.67007e-38 3.03163e-35 1.35825e-36 5.20176e-35 4.52372e-35 5.67228e-37 9.78692e-37 9.99508e-36 6.9422e-36 8.45853e-36 1.31902e-36 2.94798e-36 7.34418e-36 9.70303e-36 3.42143e-36 7.90869e-36 2.38346e-36 1.25893e-35 1.91334e-36
1.75306e-34 1.41911e-34 1.54919e-36 1.50227e-35 5.68869e-36 1.71196e-35 2.10816e-35 1.49119e-35 2.83593e-35 2.29207e-35 2.7048e-36 3.8324e-35 4.80056e-36 3.69508e-36 3.80416e-37 7.72902e-35 1.0062e-35 1.91459e-35 6.92256e-35 4.40975e-35 1.57832e-36 1.4718e-36 5.55535e-36 3.96512e-36 6.60704e-36 2.66234e-35 8.96178e-37 2.99669e-36 3.01708e-37 2.83986e-35 3.09695e-39 5.39915e-36 8.31826e-38
8.59616e-35 1.17072e-34 4.26819e-36 1.11459e-35 2.58295e-35 1.45044e-35 9.07661e-36 4.34697e-35 2.14413e-35 1.17822e-35 6.8716e-36 1.06325e-36 1.16015e-35 1.65575e-36 3.25632e-36 1.8017e-35 9.39237e-36 4.85926e-36 4.64382e-35 5.87556e-35 2.1535e-35 5.75461e-37 2.13967e-36 2.21798e-36 5.31559e-36 1.58231e-35 1.60934e-35 3.60647e-36 5.04734e-37 4.54595e-36 1.44386e-35 6.00404e-35 6.8472e-36
5.23044e-34 2.64411e-35 2.91113e-36 5.49705e-36 2.44651e-35 9.54107e-36 2.33167e-35 2.37544e-35 4.63353e-35 1.0449e-36 1.12662e-35 5.28426e-35 9.06431e-36 5.89156e-36 7.10584e-36 7.0952e-36 3.13329e-36 2.14682e-36 7.98987e-37 1.43625e-35 4.40179e-35 1.24104e-35 7.63892e-36 2.92003e-35 1.62824e-36 2.37358e-36 1.88077e-36 1.33904e-36 7.62592e-36 1.84164e-36 8.48266e-36 1.16422e-35 3.42631e-35
6.10358e-34 5.49531e-34 5.5639e-37 8.91193e-36 2.20718e-36 4.96383e-35 3.83943e-35 1.02548e-36 6.02211e-36 2.10615e-35 2.89209e-36 7.43593e-36 9.18873e-36 1.83228e-35 1.73437e-37 8.09961e-35 7.32369e-36 1.00889e-36 1.46175e-37 4.77213e-36 2.68431e-36 1.38838e-34 2.3896e-36 3.96661e-35 7.95004e-36 7.94746e-36 1.26836e-35 4.02041e-36 8.3327e-36 1.05257e-35 5.32622e-36 4.33585e-35 6.45337e-36
3.6863e-34 2.50566e-34 5.01356e-36 1.3306e-35 6.52742e-37 8.78212e-36 3.29908e-35 3.52263e-36 8.79908e-36 7.45532e-36 1.68601e-37 2.31219e-35 7.32071e-36 3.485e-35 2.81028e-36 3.87148e-35 1.40085e-35 5.10474e-36 3.00769e-36 3.35898e-37 1.31122e-35 1.46791e-35 6.76173e-35 7.15403e-36 4.5609e-36 3.02517e-35 5.36577e-37 1.43477e-36 9.3725e-36 1.40641e-35 1.03975e-36 1.69134e-36 3.63658e-36
8.98157e-34 1.17345e-34 4.79157e-36 2.83173e-36 3.70933e-36 3.42095e-36 1.73149e-35 1.08051e-34 1.78833e-36 6.95742e-36 1.55284e-35 2.69418e-36 1.24635e-35 1.40458e-36 1.47121e-35 7.70055e-36 1.6494e-35 2.35858e-35 8.48652e-36 2.34918e-37 1.37529e-36 1.11707e-37 8.52565e-37 1.5504e-34 1.36492e-35 9.59972e-36 4.50668e-36 2.7329e-37 1.14534e-36 1.00063e-35 3.8862e-37 8.92106e-36 1.51094e-35
1.10082e-34 1.71016e-34 2.58672e-35 5.19072e-36 1.41821e-35 1.54328e-35 5.48362e-36 1.70421e-36 2.08546e-35 8.25701e-36 3.20438e-36 9.46014e-37 4.59266e-36 3.6316e-35 7.44701e-37 3.66838e-36 2.96587e-35 3.65196e-35 9.77309e-36 7.91009e-36 2.83775e-36 1.14012e-35 2.93094e-36 9.72013e-36 5.00212e-35 1.69909e-35 6.15119e-36 4.49396e-36 9.17473e-36 5.76229e-36 3.66855e-36 2.70677e-35 1.34448e-35
1.13458e-33 1.86238e-33 2.05795e-35 5.0986e-36 9.25003e-36 6.84154e-37 2.68488e-35 1.02003e-35 9.05576e-36 1.22407e-35 2.00593e-35 1.47889e-35 8.12293e-36 1.73392e-35 1.75352e-36 1.91022e-35 1.70846e-36 9.55755e-36 2.27054e-36 1.01665e-35 4.49315e-37 1.89495e-35 7.04455e-37 8.08851e-36 4.18216e-35 2.15956e-35 3.04741e-35 6.75955e-36 4.35737e-36 7.85518e-36 3.8289e-36 1.51702e-35 7.63931e-36
1.44609e-34 2.55102e-34 3.40044e-35 1.78623e-35 4.32462e-36 8.90228e-36 1.77007e-35 1.42228e-35 7.07426e-36 3.46899e-35 2.33113e-35 7.01071e-35 4.98801e-36 1.08656e-35 2.4715e-36 2.50165e-35 1.62291e-36 1.39207e-35 3.73662e-36 4.82956e-36 5.23927e-36 1.16388e-36 2.10302e-36 5.24195e-36 4.83699e-36 1.66885e-35 9.46619e-36 1.49348e-35 1.04787e-35 6.00738e-36 2.22348e-37 2.04434e-36 1.24441e-35
2.94684e-34 4.89432e-35 1.42902e-35 3.27803e-36 1.97784e-35 4.5193e-36 2.66528e-36 4.31789e-37 1.65611e-37 1.54963e-35 3.51781e-35 6.53931e-35 4.82034e-35 7.56252e-36 3.41094e-36 9.78581e-37 4.68865e-36 1.02528e-35 6.40667e-37 8.67501e-37 6.17437e-37 2.99884e-36 1.05305e-36 2.48152e-35 2.12546e-36 1.97555e-36 2.55717e-35 4.13073e-35 1.99055e-36 6.75446e-37 5.07403e-36 4.4012e-36 7.83456e-36
5.40734e-38 1.48018e-34 3.13887e-36 3.38907e-36 3.30996e-36 3.23444e-35 1.3435e-35 1.3504e-35 1.59179e-36 1.70773e-35 8.48303e-36 7.66456e-35 4.3207e-35 2.77922e-35 1.5072e-35 6.09491e-35 1.99545e-36 2.33027e-35 1.14261e-36 3.90775e-36 6.6931e-36 8.78915e-37 1.35314e-35 3.14287e-36 6.55519e-36 2.4343e-36 1.66309e-35 4.5203e-36 2.38078e-36 8.7595e-37 1.08247e-35 1.10885e-35 1.91954e-36
1.01852e-33 3.82915e-34 1.84469e-36 1.56252e-37 9.99833e-36 1.98537e-35 3.70673e-35 4.05074e-35 6.14688e-36 6.5255e-36 2.07706e-36 1.12365e-35 4.07364e-35 4.20291e-35 3.0343e-35 9.91879e-36 1.65842e-35 9.09167e-36 1.77248e-35 7.23871e-36 1.9932e-37 1.19014e-36 1.763e-36 8.37611e-36 1.58123e-35 3.28432e-36 3.06299e-37 1.99832e-36 5.36154e-37 9.51376e-36 1.36921e-35 2.07405e-35 6.3611e-37
3.49838e-34 1.43523e-34 1.02583e-37 6.92007e-36 1.6509e-35 1.1586e-35 1.59191e-35 7.11339e-36 1.51109e-35 2.63314e-35 1.73804e-36 5.64802e-36 5.97927e-36 1.28168e-34 1.42135e-35 6.33682e-36 2.29628e-35 1.82752e-36 4.33389e-37 4.52068e-36 1.4449e-35 5.98479e-36 8.35221e-37 6.29765e-36 5.63502e-36 6.67719e-36 3.36795e-37 3.52318e-36 9.39768e-36 3.11744e-36 9.14788e-36 2.21935e-35 2.07877e-35
3.11514e-33 8.27058e-34 3.40232e-36 1.54342e-37 4.02216e-36 1.50271e-35 4.16819e-35 1.282e-35 5.33761e-36 7.59204e-36 3.31581e-36 2.8779e-35 1.54376e-36 1.96089e-35 6.40425e-36 8.29306e-36 6.22543e-36 7.81415e-36 3.38438e-36 2.11388e-35 1.06498e-35 1.03474e-36 7.22936e-36 2.34273e-37 5.71425e-36 1.58352e-36 6.07891e-36 8.49755e-36 5.28773e-36 8.31374e-36 1.89441e-35 3.66898e-35 7.9484e-36
2.85334e-35 3.92954e-37 2.01526e-35 1.6076e-36 1.75971e-35 1.62563e-35 2.52109e-35 4.25287e-35 2.13986e-35 1.25947e-35 4.95222e-36 2.43236e-36 4.16194e-36 1.06379e-35 4.69098e-36 4.91073e-36 3.85932e-36 2.83333e-35 2.93686e-36 1.87691e-35 1.66832e-36 2.90988e-36 2.41454e-36 2.61903e-35 6.92613e-36 1.28521e-35 1.93939e-35 7.6223e-36 3.30988e-36 1.6076e-35 1.93789e-36 2.07008e-35 8.47738e-36

0.05
0 0.270133 3.12595e-05 1.2094e-08 7.20051e-12 5.07663e-15 3.71003e-18 2.59027e-21 1.64491e-24 9.30394e-28 4.69474e-31 2.11734e-34 8.61859e-38 9.47191e-43 1.03391e-40 1.7027e-41 1.11592e-40 3.39983e-42 2.35091e-42 5.70207e-42 9.54082e-41 1.354e-43 6.31319e-43 7.14272e-44 9.60663e-44 1.02547e-45 1.45171e-43 5.82181e-44 2.82918e-44 9.81969e-44 3.18548e-43 1.10336e-43 1.99006e-43
0.270133 0.290572 0.000133868 1.15845e-07 1.21737e-10 1.32989e-13 1.38679e-16 1.30585e-19 1.07423e-22 7.63738e-26 4.73653e-29 2.61669e-32 1.32486e-35 6.38086e-39 2.00438e-41 3.80272e-42 7.75984e-41 3.72562e-42 6.34258e-42 9.45538e-44 1.47347e-41 9.46861e-43 3.94913e-42 9.66727e-43 2.10625e-43 5.15844e-43 9.62132e-43 2.73444e-44 1.29298e-43 4.28881e-44 6.3539e-44 2.08727e-44 7.69596e-44
3.12595e-05 0.000133868 0.000152449 3.5877e-07 6.70533e-10 1.10449e-12 1.58774e-15 1.94953e-18 2.01668e-21 1.75972e-24 1.31649e-27 8.66109e-31 5.14936e-34 2.82719e-37 2.60589e-41 2.82041e-42 2.56706e-42 1.59912e-41 5.50224e-42 8.7732e-43 5.06905e-42 3.9713e-43 9.85717e-42 8.03579e-43 8.89297e-43 2.50197e-43 1.16317e-42 3.7575e-43 2.03068e-43 9.37505e-45 5.15521e-44 4.926e-44 9.64023e-44
1.2094e-08 1.15845e-07 3.5877e-07 2.60002e-07 1.35245e-09 3.85213e-12 8.02736e-15 1.30852e-17 1.71109e-20 1.83423e-23 1.65587e-26 1.29742e-29 9.07589e-33 5.79676e-36 2.74901e-39 1.50835e-41 1.68558e-41 9.16737e-43 2.41848e-43 3.64693e-42 4.18373e-43 6.85634e-43 1.06755e-42 3.52956e-43 7.77105e-43 1.94436e-43 5.10111e-43 4.39191e-44 4.53007e-43 1.17909e-43 1.10202e-43 1.42517e-47 8.02845e-44
7.20051e-12 1.21737e-10 6.70533e-10 1.35245e-09 6.12727e-10 5.01205e-12 1.81267e-14 4.26561e-17 7.3795e-20 9.9945e-23 1.10984e-25 1.05041e-28 8.74459e-32 6.55917e-35 4.50805e-38 4.36654e-41 4.73535e-42 8.5049e-42 8.22406e-43 7.40241e-43 2.52891e-42 1.24858e-43 1.02814e-42 5.18737e-43 6.12943e-43 3.64706e-43 3.06072e-43 1.90847e-43 3.12907e-43 3.43105e-46 1.64003e-43 1.53996e-43 2.39173e-43
5.07663e-15 1.32989e-13 1.10449e-12 3.85213e-12 5.01205e-12 1.43002e-12 1.52902e-14 6.37529e-17 1.62106e-19 2.95415e-22 4.20557e-25 4.94835e-28 5.00629e-31 4.47895e-34 3.60199e-37 2.54208e-40 1.248e-41 2.37946e-42 9.82443e-43 4.93569e-42 1.7397e-42 4.11151e-43 3.79187e-43 1.76729e-43 3.09716e-43 1.39722e-43 9.14487e-44 1.69444e-43 7.48198e-44 2.01686e-43 2.93728e-43 1.86287e-44 5.60229e-44
3.71003e-18 1.38679e-16 1.58774e-15 8.02736e-15 1.81267e-14 1.52902e-14 2.82464e-15 3.59785e-17 1.67636e-19 4.6231e-22 9.06376e-25 1.38973e-27 1.76524e-30 1.92743e-33 1.84604e-36 1.68552e-39 3.50902e-42 1.2557e-42 2.70305e-42 1.17215e-42 4.02878e-42 7.1758e-44 1.15727e-43 2.78011e-43 2.0724e-46 2.81355e-43 1.5367e-43 8.90831e-44 4.45588e-44 1.17462e-43 5.2022e-44 1.21593e-44 2.68422e-44
2.59027e-21 1.30585e-19 1.94953e-18 1.30852e-17 4.26561e-17 6.37529e-17 3.59785e-17 4.56144e-18 6.70107e-20 3.50749e-22 1.06948e-24 2.30121e-27 3.85309e-30 5.31512e-33 6.24953e-36 6.40926e-39 4.65593e-41 3.58937e-42 1.51877e-42 1.40669e-42 1.09767e-43 2.39895e-43 3.43377e-44 4.14302e-44 8.15195e-43 6.99243e-44 4.06309e-44 1.4282e-44 4.64858e-43 1.20778e-43 1.06432e-43 1.26243e-43 7.13797e-45
1.64491e-24 1.07423e-22 2.01668e-21 1.71109e-20 7.3795e-20 1.62106e-19 1.67636e-19 6.70107e-20 6.28361e-21 1.05658e-22 6.27742e-25 2.14054e-27 5.08919e-30 9.31551e-33 1.3922e-35 1.78705e-38 4.91175e-41 6.66112e-43 8.08416e-43 2.93918e-43 6.76589e-44 7.73668e-44 1.39792e-42 1.13223e-43 4.704e-43 7.61872e-44 1.09305e-43 1.77548e-45 3.51877e-46 1.44362e-44 8.90849e-45 6.80841e-44 3.55686e-44
9.30328e-28 7.63739e-26 1.75972e-24 1.83423e-23 9.9945e-23 2.95415e-22 4.6231e-22 3.50749e-22 1.05658e-22 7.84785e-24 1.49661e-25 1.00947e-27 3.84528e-30 1.00635e-32 2.00375e-35 3.20669e-38 1.12992e-40 2.91399e-42 3.69464e-42 3.77045e-43 8.00113e-43 3.60976e-44 2.26051e-42 6.53119e-43 1.0914e-42 9.76202e-44 5.01741e-44 2.78677e-44 2.32263e-44 1.10507e-44 8.31155e-44 6.45428e-44 4.99087e-45
4.69945e-31 4.73649e-29 1.31649e-27 1.65587e-26 1.10984e-25 4.20557e-25 9.06376e-25 1.06948e-24 6.27742e-25 1.49661e-25 9.26896e-27 1.96832e-28 1.49309e-30 6.30078e-33 1.8026e-35 3.90573e-38 7.50148e-41 2.36605e-43 2.32389e-42 5.31631e-43 6.81546e-43 2.2339e-43 7.61064e-43 7.711e-44 1.08771e-42 3.52713e-44 2.61112e-44 3.15271e-44 9.56996e-44 7.87502e-45 1.33709e-43 1.06198e-44 2.6861e-44
2.14512e-34 2.61703e-32 8.66083e-31 1.29742e-29 1.05041e-28 4.94835e-28 1.38973e-27 2.30121e-27 2.14055e-27 1.00947e-27 1.96832e-28 1.05377e-29 2.43357e-31 2.0489e-33 9.49301e-36 2.95311e-38 7.8199e-41 1.01378e-42 1.66732e-42 2.42463e-45 3.99077e-43 1.2244e-43 1.85672e-43 3.12302e-43 1.37422e-42 1.0915e-43 4.25804e-43 2.75751e-44 3.69804e-44 1.65454e-44 2.15769e-44 3.46178e-44 2.71616e-44
4.35182e-38 1.30661e-35 5.12117e-34 9.07379e-33 8.74407e-32 5.00611e-31 1.76523e-30 3.85312e-30 5.08915e-30 3.84531e-30 1.49309e-30 2.43358e-31 1.15681e-32 2.83801e-34 2.61816e-36 1.33495e-38 3.95762e-41 3.52729e-43 5.70444e-43 3.49922e-43 3.12076e-43 4.72856e-44 5.84866e-43 3.42206e-43 1.68675e-43 2.0715e-43 1.79965e-44 6.78583e-45 3.65046e-44 6.90233e-45 1.2831e-45 1.3899e-44 1.86573e-44
4.14705e-40 5.1621e-39 2.87803e-37 5.78306e-36 6.55762e-35 4.4761e-34 1.92761e-33 5.31513e-33 9.31607e-33 1.00635e-32 6.30014e-33 2.04868e-33 2.83735e-34 1.22515e-35 3.12194e-37 3.10509e-39 9.1523e-42 4.4642e-44 6.57239e-43 1.05199e-42 1.05337e-42 5.4909e-44 7.25274e-44 2.16325e-43 9.77687e-44 2.8701e-44 6.56132e-45 1.68789e-44 1.33063e-43 4.79152e-45 6.19304e-45 5.8463e-45 2.92225e-44
6.14338e-40 5.52134e-40 1.04457e-40 3.95962e-39 4.65049e-38 3.61683e-37 1.85482e-36 6.24475e-36 1.39224e-35 2.00165e-35 1.7988e-35 9.48023e-36 2.61793e-36 3.1191e-37 1.27005e-38 3.22269e-40 4.71654e-42 5.06484e-43 1.72604e-42 4.72961e-43 1.49897e-42 3.61229e-43 3.75895e-43 3.51911e-44 1.86671e-43 2.12972e-43 2.01616e-44 1.12858e-44 6.90943e-44 1.10223e-44 3.46721e-45 2.15116e-46 3.53566e-44
1.26477e-40 1.1131e-40 6.65805e-41 1.52279e-41 4.17964e-41 3.34909e-40 1.74249e-39 6.55147e-39 1.77456e-38 3.18315e-38 3.87259e-38 2.9051e-38 1.36073e-38 2.98628e-39 3.72973e-40 8.16899e-42 2.14428e-42 4.66812e-43 3.3481e-43 1.41721e-43 1.07108e-42 1.30235e-43 1.62277e-43 2.13791e-44 1.18058e-43 3.68106e-44 7.56468e-44 1.90868e-44 7.40655e-45 5.19581e-45 3.2782e-44 2.65675e-45 1.15331e-43
7.65081e-40 2.48902e-40 1.49513e-40 3.64323e-43 1.29393e-41 5.16969e-44 1.44119e-42 1.21071e-41 4.46851e-41 7.7905e-41 7.17272e-41 5.72734e-41 6.6069e-41 2.40987e-41 1.67298e-41 3.76817e-43 8.07575e-44 2.48011e-43 3.6067e-43 3.09491e-43 6.98209e-43 1.0435e-43 2.47334e-43 4.2287e-44 7.20738e-43 4.30392e-45 1.26455e-43 1.57371e-46 9.84636e-44 4.63663e-44 1.50916e-44 2.81872e-44 7.32246e-44
2.9159e-40 3.37466e-41 5.70341e-41 4.86828e-42 7.05254e-44 3.09924e-42 9.05114e-42 1.31648e-42 8.89842e-42 2.40625e-42 1.51833e-42 2.3903e-42 1.09971e-42 1.5077e-42 1.0757e-42 1.00396e-42 1.29299e-42 4.00005e-43 1.84944e-43 3.79096e-44 7.60959e-44 3.97618e-44 1.73923e-44 7.51701e-45 2.33623e-44 1.57922e-44 1.51839e-43 7.29728e-45 2.2153e-44 1.8596e-44 6.66667e-45 4.04487e-45 1.25772e-43
6.3065e-41 7.87414e-41 3.48179e-41 3.42982e-42 1.97977e-42 1.08507e-42 4.26286e-42 2.30809e-42 5.07458e-43 1.51575e-42 1.48478e-42 1.8963e-43 1.59585e-43 1.09062e-43 2.84469e-43 1.05587e-42 3.70806e-43 1.81338e-43 1.06881e-43 2.60283e-45 4.65532e-43 1.04263e-43 7.51594e-44 1.90919e-46 8.76276e-45 1.32693e-44 9.48856e-44 2.9466e-44 5.06968e-44 7.81469e-45 3.24874e-44 2.43424e-44 4.78985e-44
